"id","resortId","runLength","angle","maxAngle","difficulty","aspect"
310,53,2164.1,-13,-20.061184832783,"S","N"
3948,62,2607.3,-8,-20.059983710052,"D","NE"
6599,14,4316.3,-13,-20.058542313875,"D","WSW"
4891,83,1614.7,-12,-20.045853022003,"D","NW"
5184,92,2754.6,-14,-20.043921086155,"S","NNW"
4125,55,763.4,-19,-20.04264864514,"S","NNE"
4102,55,2223.5,-12,-20.041211113076,"S","ENE"
3861,62,3183.2,-14,-20.029194719178,"S","ENE"
4779,83,2510.9,-10,-20.025545574415,"C","NE"
4426,78,1106.5,-17,-20.010828247832,"S","NE"
2374,23,1167.6,-16,-20.001493706523,"D","NNW"
4836,83,1198.9,-17,-19.997706291864,"S","NNE"
3748,42,946.5,-18,-19.99379658147,"D","NNE"
319,53,1599.0,-15,-19.991067697517,"S","NNE"
4550,94,3501.7,-15,-19.987341373172,"S","NNE"
5100,40,670.8,-15,-19.986459003032,"D","NNE"
6285,96,1254.4,-15,-19.985207359029,"S","NW"
1477,46,5306.6,-14,-19.9846439876,"S","W"
2496,45,893.7,-11,-19.982422506497,"S","N"
6518,14,2629.7,-13,-19.980717814824,"S","WNW"
4418,78,886.7,-17,-19.966791096338,"S","NW"
6099,60,1518.8,-13,-19.964473018771,"D","E"
2060,16,2327.7,-7,-19.962083760941,"C","N"
6071,60,2883.9,-14,-19.957708301371,"D","N"
4031,34,9218.3,-6,-19.953479625983,"C","ENE"
5992,63,804.2,-6,-19.95075885712,"S","SE"
4654,94,660.2,-20,-19.948765059485,"S","SE"
4422,78,1457.8,-18,-19.94230819742,"S","NNW"
2234,23,2337.8,-13,-19.938314799741,"C","NNW"
335,53,2723.2,-13,-19.937131363881,"S","ENE"
7179,76,2549.3,-9,-19.936047844567,"S","NNE"
6875,18,2549.3,-9,-19.936047844567,"S","NNE"
5051,86,2816.1,-14,-19.918764333715,"D","ENE"
5367,93,581.5,-8,-19.916870027679,"S","NW"
3997,81,1458.9,-12,-19.916165681041,"S","N"
4468,85,3502.7,-12,-19.905430478895,"C","NE"
3903,62,3966.6,-14,-19.899594598881,"S","WNW"
4191,34,5516.0,-12,-19.899487335687,"S","NE"
3902,69,2208.5,-15,-19.893210903766,"S","NNE"
4952,31,918.7,-16,-19.891382423888,"S","NNE"
5466,91,842.7,-5,-19.876210871532,"DD","SE"
5640,52,1553.6,-15,-19.865373951471,"S","NE"
5386,91,841.6,-13,-19.85894307505,"S","ESE"
2403,38,2196.0,-16,-19.845967963314,"S","W"
2106,16,1969.9,-9,-19.8442769402,"S","NE"
4722,83,2412.7,-11,-19.841670329439,"C","NNE"
5113,92,541.1,-9,-19.834924319058,"C","N"
1585,36,1666.7,-7,-19.829171196702,"C","E"
3848,62,1720.7,-10,-19.827519626873,"S","ENE"
2532,48,5136.5,-12,-19.827408015814,"S","NE"
2500,45,2362.8,-14,-19.818768138014,"D","NNE"
4068,77,1941.1,-10,-19.801777030859,"S","NNW"
2351,23,1483.9,-15,-19.795153997805,"S","NNW"
4257,34,3799.4,-15,-19.781559588703,"S","N"
2521,48,2266.6,-10,-19.777148658117,"S","SE"
6558,14,795.0,-13,-19.768615256495,"D","N"
3906,69,1802.9,-15,-19.762535360245,"S","NNW"
5487,47,1646.7,-6,-19.760502191717,"C","SSE"
1479,46,606.8,-15,-19.75992522206,"S","SW"
4099,34,2572.0,-11,-19.756010515015,"C","NNE"
2007,41,4425.9,-5,-19.743983551501,"S","SSW"
183,12,2089.0,-14,-19.743384418798,"S","NW"
1443,46,4703.4,-11,-19.724605918791,"C","NW"
4484,85,1663.3,-16,-19.713225767774,"C","N"
4903,86,4010.9,-13,-19.709254075244,"S","ENE"
4845,86,1522.8,-17,-19.705755727126,"S","N"
6077,60,3573.8,-17,-19.697364365356,"D","N"
4338,34,965.3,-20,-19.693915809581,"D","NE"
4014,77,1533.1,-14,-19.690172747005,"S","E"
5039,31,1745.0,-13,-19.687272671312,"D","NE"
3963,62,5399.0,-14,-19.684555671176,"D","NW"
6824,18,4084.2,-7,-19.671672804914,"S","N"
7128,76,4084.2,-7,-19.671672804914,"S","N"
318,53,3147.4,-9,-19.668153842985,"S","NNW"
4748,86,7737.9,-9,-19.646653960533,"C","NE"
4864,83,2023.0,-14,-19.637722136176,"S","NW"
4394,88,5444.9,-10,-19.633381206752,"S","NW"
3796,61,2110.2,-13,-19.629098032485,"S","NW"
4384,88,2663.5,-10,-19.622016916734,"C","NNW"
4438,85,3002.8,-7,-19.607876543796,"C","NW"
4728,83,4993.5,-11,-19.607567529779,"C","NW"
4608,94,3171.2,-12,-19.604676822278,"S","NE"
4577,94,5181.8,-14,-19.581564641982,"S","NNE"
6080,60,396.6,-17,-19.568808868094,"D","NNE"
5611,52,3327.7,-6,-19.566995507528,"S","ESE"
5142,59,2515.0,-11,-19.559880988903,"S","SE"
4111,55,1089.8,-16,-19.559649845545,"S","NE"
6463,14,6046.2,-13,-19.557854413224,"S","N"
1958,41,4463.8,-7,-19.552613557074,"S","NNE"
3877,69,1168.0,-12,-19.540148504974,"C","N"
5940,63,928.0,-10,-19.536415266645,"C","N"
4724,67,2870.7,-13,-19.535865270413,"S","NW"
2556,48,4580.8,-13,-19.524321968483,"D","NNE"
6081,63,1084.2,-14,-19.517284349565,"DD","NE"
6849,18,4970.2,-13,-19.51056857668,"S","E"
7153,76,4970.2,-13,-19.51056857668,"S","E"
5412,93,1467.7,-15,-19.508784177329,"D","ESE"
4835,83,2245.6,-9,-19.498444331293,"S","NNW"
5064,40,1690.8,-12,-19.497222644408,"S","N"
5934,63,1112.0,-9,-19.495667080474,"C","ENE"
5879,63,3412.2,-9,-19.491265748668,"C","N"
2298,23,1974.1,-13,-19.491035493997,"S","NW"
3685,42,2340.5,-17,-19.469074139639,"S","N"
2086,16,5031.6,-12,-19.46083153443,"S","E"
5215,92,2321.0,-18,-19.45266734414,"D","NNW"
2330,24,971.4,-17,-19.450643186335,"D","NNW"
4259,34,2257.7,-13,-19.438857501621,"S","NW"
5663,47,3475.8,-11,-19.433888690248,"S","ENE"
4705,86,1294.6,-7,-19.408316217503,"C","NE"
4097,55,1741.8,-13,-19.408019118313,"S","SSE"
2087,16,3431.7,-11,-19.404759243404,"S","E"
6422,14,2618.6,-12,-19.39946823541,"C","NNE"
2528,48,3411.1,-11,-19.392041267696,"S","NNE"
4957,83,1350.7,-12,-19.387759298173,"D","NNW"
6560,14,2192.2,-13,-19.387675154377,"D","NW"
2052,41,2019.6,-15,-19.38766701862,"D","WSW"
5894,60,1188.5,-7,-19.383392544817,"S","ENE"
4427,78,2041.4,-13,-19.377837403537,"S","NNW"
1915,41,6027.9,-7,-19.372916829545,"C","NW"
3895,62,5171.8,-7,-19.372232571525,"S","ENE"
4348,34,1873.2,-17,-19.367208982947,"D","N"
1622,36,6272.0,-11,-19.360916312197,"S","N"
3907,69,2857.1,-12,-19.355533127148,"S","SSW"
6762,18,4121.7,-8,-19.35480287634,"S","SE"
7066,76,4121.7,-8,-19.35480287634,"S","SE"
4059,77,1024.4,-17,-19.34883889896,"S","NNE"
2321,24,1638.2,-15,-19.347886003984,"D","NNW"
4017,34,9247.5,-9,-19.33442675924,"C","NNE"
3639,13,3030.7,-13,-19.334236553877,"S","NNE"
5090,40,257.0,-14,-19.331479177666,"S","E"
3801,61,1289.3,-11,-19.314390354101,"S","N"
6265,66,1442.3,-17,-19.313810279239,"D","NNE"
5115,59,1991.4,-1,-19.309298548696,"C","N"
1746,36,3940.2,-12,-19.291382072853,"S","N"
241,44,1043.7,-14,-19.284231654734,"S","E"
6761,18,1381.6,-13,-19.283476889477,"S","ENE"
7065,76,1381.6,-13,-19.283476889477,"S","ENE"
6192,66,1076.2,-15,-19.282081126749,"S","NNE"
5675,47,6931.6,-8,-19.280367426973,"S","E"
3899,62,3016.0,-12,-19.273219233924,"S","N"
1462,46,2401.9,-13,-19.269108659324,"S","NNW"
4566,94,4780.8,-13,-19.266816750695,"S","N"
4797,86,3478.3,-10,-19.26546058824,"C","NE"
6842,18,732.6,-12,-19.260624519815,"S","SSE"
7146,76,732.6,-12,-19.260624519815,"S","SSE"
5380,91,2288.7,-12,-19.258202409883,"S","ESE"
304,53,6753.3,-12,-19.257677148993,"S","NNW"
3700,42,2130.9,-13,-19.247697735863,"S","N"
4134,34,3751.2,-14,-19.243972595372,"S","NE"
4429,78,2912.7,-12,-19.240246764536,"S","NNW"
4475,85,4584.4,-4,-19.212588256954,"C","SSW"
2641,50,4384.8,-10,-19.208359425624,"S","N"
4697,83,4473.7,-4,-19.206916239826,"C","ENE"
345,53,1518.5,-13,-19.204449311827,"S","NE"
2237,24,5726.8,-14,-19.201597810299,"S","E"
5351,93,1419.5,-17,-19.199548103334,"S","ESE"
2381,38,4749.4,-5,-19.196676592635,"C","NW"
4650,94,2018.3,-14,-19.194250692066,"D","NNW"
5988,60,2533.4,-12,-19.188222385388,"S","ENE"
2584,49,488.4,-14,-19.186305986202,"S","ENE"
3892,69,1457.7,-19,-19.186250794742,"S","NNW"
5901,63,1311.7,-12,-19.185930353212,"C","ESE"
6287,96,591.3,-16,-19.184771096262,"S","NW"
4452,78,3240.5,-13,-19.17855285922,"S","NW"
1752,36,1789.0,-11,-19.178408511085,"S","N"
4233,34,4138.7,-13,-19.174784283634,"S","ENE"
4557,94,5331.9,-13,-19.174265579899,"S","ENE"
2296,24,1922.9,-18,-19.161975252605,"D","NW"
346,53,577.8,-18,-19.153227721053,"S","NNE"
4869,86,1235.3,-12,-19.144829644219,"S","E"
6059,60,1380.3,-13,-19.142760659063,"D","SSW"
3709,42,1000.7,-15,-19.138696653657,"S","NNW"
5608,47,1980.7,-15,-19.130321590128,"S","ENE"
5829,47,1422.5,-16,-19.117356170197,"S","E"
4466,78,6975.1,-9,-19.107293933998,"S","SSW"
2184,16,1700.6,-7,-19.092857043013,"D","NNE"
2108,16,2413.7,-10,-19.091938684524,"S","NNE"
4273,34,6009.0,-13,-19.090747137918,"S","N"
1576,36,1080.4,-13,-19.079202909223,"C","WNW"
3879,62,1115.3,-13,-19.073929328066,"S","NW"
3817,61,437.1,-17,-19.06303193979,"D","NNW"
5735,52,1243.8,-16,-19.058751024607,"D","NE"
5411,91,560.6,-12,-19.055428167596,"S","NNE"
2582,49,1566.9,-13,-19.052652825808,"S","ENE"
255,44,3042.8,-12,-19.052412939395,"S","NE"
1494,46,1542.7,-12,-19.04543650927,"S","NNE"
5410,93,2187.0,-15,-19.044994765224,"D","ENE"
573,65,2821.7,-5,-19.038593381405,"S","NE"
2533,48,2854.1,-17,-19.037564231014,"S","NE"
5515,52,2212.4,-6,-19.034212091776,"C","SE"
5240,89,1892.7,-15,-19.033302239703,"D","ENE"
5531,52,746.8,-14,-19.031843637395,"C","ESE"
4799,83,1917.2,-13,-19.030379728547,"S","N"
3694,42,4014.8,-13,-19.02166256277,"S","SE"
6474,14,1560.5,-13,-19.010479927333,"S","NE"
5229,89,1414.8,-12,-19.005222329742,"S","NNE"
229,44,1640.6,-11,-19.001543986824,"C","NE"
6503,14,6447.4,-8,-19.000006438667,"S","S"
4720,86,2714.4,-6,-18.997181862161,"C","WSW"
3688,42,1340.4,-16,-18.978333019046,"S","ENE"
3628,13,2812.3,-13,-18.972972393222,"S","NE"
7175,76,4301.6,-12,-18.964113006811,"S","NNE"
6871,18,4301.6,-12,-18.964113006811,"S","NNE"
6184,66,690.0,-10,-18.95843812574,"S","ENE"
4440,78,1274.1,-13,-18.947611058266,"S","WSW"
3636,13,3374.0,-11,-18.947604759435,"S","NW"
6519,14,742.0,-14,-18.944585368928,"S","NE"
4350,34,1759.9,-13,-18.937693923427,"D","N"
5157,89,624.0,-14,-18.921605527128,"S","ESE"
5127,92,491.4,-12,-18.920733516757,"C","SE"
5383,91,468.1,-14,-18.908697716078,"S","SSE"
4126,55,1213.6,-15,-18.903002656918,"D","ESE"
4397,88,5532.1,-8,-18.895088358975,"S","WNW"
6055,63,2493.2,-15,-18.890122266671,"D","E"
3872,62,1559.4,-12,-18.885898346064,"S","ENE"
4982,31,873.3,-12,-18.882008445431,"S","N"
5549,52,1469.8,-12,-18.876878927344,"S","N"
6476,14,3514.1,-15,-18.872286213392,"S","N"
4688,86,1307.6,-8,-18.868067646159,"C","ENE"
5952,63,2545.8,-12,-18.8562646378,"S","SSE"
5998,63,1863.9,-7,-18.854723454329,"S","N"
5589,52,3917.1,-7,-18.842542687358,"S","SSW"
7002,18,2011.5,-4,-18.831762310372,"DD","ENE"
7306,76,2011.5,-4,-18.831762310372,"DD","ENE"
2117,16,6533.0,-7,-18.830722699133,"S","SSW"
6027,63,2631.0,-14,-18.824135265172,"D","SE"
5483,47,4714.0,-9,-18.823838624281,"C","ESE"
2398,38,1702.5,-14,-18.806502058982,"S","W"
5989,63,2225.2,-13,-18.798250479199,"S","E"
2006,16,3796.0,-13,-18.7955012536,"C","ESE"
2480,45,1566.7,-15,-18.793487375817,"D","NNW"
6061,63,985.6,-19,-18.790032193777,"D","ENE"
6436,14,8775.6,-6,-18.779920351535,"C","NE"
3855,62,627.3,-16,-18.774973028808,"S","NNE"
6312,96,740.5,-16,-18.770234058296,"D","NNW"
2246,24,497.7,-18,-18.749226629642,"S","NE"
4769,83,4892.6,-11,-18.748871658642,"C","NE"
5242,89,1134.2,-13,-18.747867138918,"D","ENE"
3926,62,2374.2,-14,-18.74668782174,"S","E"
5357,93,2322.8,-13,-18.740303824203,"S","ENE"
513,65,2964.9,-13,-18.738124503707,"S","N"
7084,76,2964.9,-13,-18.738124503707,"S","N"
4310,34,3437.5,-13,-18.719494551114,"D","NE"
289,44,947.0,-18,-18.705461950039,"D","ENE"
6294,96,961.9,-14,-18.703680195078,"S","NNW"
5504,52,2558.3,-11,-18.700510486082,"C","NE"
5652,47,1729.3,-9,-18.698062492496,"S","NNW"
3798,61,1478.1,-11,-18.692531485457,"S","N"
5559,52,4024.9,-10,-18.688201444115,"S","E"
2110,16,6334.3,-8,-18.686882976681,"S","E"
4703,86,608.2,-8,-18.679858765392,"C","NW"
5279,37,1995.7,-11,-18.677203131658,"S","WSW"
4988,31,471.2,-16,-18.672229799842,"S","NNW"
2231,24,1792.3,-18,-18.666454190382,"S","NW"
6067,63,4149.9,-16,-18.665841840386,"D","E"
776,65,1085.9,-10,-18.659418991788,"D","NNW"
7255,76,1085.9,-10,-18.659418991788,"D","NNW"
2238,24,921.8,-13,-18.657867376916,"S","ESE"
370,53,990.9,-14,-18.655827357761,"D","NNE"
4719,67,2292.9,-13,-18.642969338398,"S","NNW"
4759,83,2872.6,-6,-18.629834272892,"C","E"
2260,24,8074.7,-13,-18.626668781853,"S","NNW"
6835,18,5181.0,-4,-18.623159860736,"S","SSW"
7139,76,5181.0,-4,-18.623159860736,"S","SSW"
2002,16,3076.3,-13,-18.61880212729,"C","ESE"
5759,47,1339.9,-9,-18.616522274935,"D","ENE"
4063,34,5616.3,-9,-18.611454390582,"C","NNE"
4095,55,3229.8,-12,-18.609066076412,"S","ESE"
5371,93,556.5,-15,-18.603212811532,"S","NE"
168,12,1479.4,-8,-18.590242584833,"C","E"
4430,78,1153.3,-16,-18.586167235245,"S","NE"
4973,31,1810.4,-14,-18.585263906917,"S","NW"
4690,83,1265.4,-9,-18.579474369521,"C","NNW"
4717,83,2914.8,-9,-18.574646746591,"C","N"
2193,24,12272.7,6,-18.572603886297,"C","SSE"
2523,48,2494.1,-11,-18.571797347106,"S","W"
5448,91,1604.5,-12,-18.569274089571,"D","SE"
1440,46,15658.4,-8,-18.552652204268,"C","NNW"
6444,14,2709.1,-6,-18.545533949643,"C","WNW"
2392,38,2930.4,-9,-18.537847246706,"S","S"
1491,46,1059.2,-10,-18.537801574254,"S","NW"
4861,86,602.6,-9,-18.536762485982,"S","N"
3804,61,732.6,-14,-18.52933677499,"S","N"
4104,55,2164.1,-14,-18.517381736065,"S","NE"
5745,47,3397.7,-8,-18.497523827303,"D","NE"
2254,24,5966.4,-14,-18.49646914585,"S","N"
5496,47,3083.8,-4,-18.495286375018,"C","ESE"
3909,69,1873.5,-15,-18.492443103279,"S","SSW"
6002,63,1459.2,-15,-18.489518763466,"S","ENE"
4158,55,1112.9,-6,-18.489502348643,"D","ENE"
2364,23,1415.1,-18,-18.48778064314,"D","NW"
5350,93,1479.6,-16,-18.487042399878,"S","ESE"
1718,36,1407.8,-15,-18.483227908418,"S","NW"
5068,40,3535.2,-11,-18.466286196741,"S","NNE"
4894,86,453.0,-5,-18.454999542571,"S","W"
1448,46,2368.8,-10,-18.445810981659,"C","NNE"
4999,83,2361.0,-18,-18.443094062604,"DD","NNE"
3704,42,1266.0,-14,-18.433207707726,"S","ENE"
4197,34,2981.2,-13,-18.423870772,"S","ENE"
2515,48,3403.8,-7,-18.420373120331,"C","NNW"
6183,66,1381.0,-11,-18.419390393586,"S","N"
5067,40,2817.9,-9,-18.415372831284,"S","NNE"
6290,96,1367.2,-14,-18.414306932773,"S","NNW"
4706,67,2297.9,-15,-18.405767507319,"S","NW"
4975,83,1582.2,-12,-18.404328969218,"DD","NNE"
4057,34,1569.5,-11,-18.403841562873,"C","NE"
5414,93,1091.3,-12,-18.395903838636,"D","ESE"
6823,18,5971.7,-10,-18.395127491238,"S","NE"
7127,76,5971.7,-10,-18.395127491238,"S","NE"
2348,23,1637.6,-10,-18.392157539776,"S","NNE"
5117,92,475.9,-9,-18.388773209926,"C","WNW"
4090,55,3614.8,-6,-18.380956926577,"C","E"
4335,34,1899.3,-12,-18.37328710038,"D","NNW"
3972,62,4274.9,-10,-18.372800526056,"D","NNE"
7062,76,977.1,-14,-18.353663172917,"S","NNE"
490,65,977.1,-14,-18.353663172917,"S","NNE"
5557,52,3752.3,-10,-18.348307192793,"S","ENE"
4153,34,3345.6,-13,-18.342699616525,"S","E"
5555,52,991.1,-13,-18.341533328916,"S","ESE"
2265,24,4034.5,-15,-18.331468955712,"S","N"
4874,83,1607.6,-13,-18.326376053177,"S","N"
4245,34,4495.4,-12,-18.324837477347,"S","NNW"
3884,62,3656.6,-14,-18.319143442934,"S","N"
4250,34,3146.3,-13,-18.312939463543,"S","N"
5645,52,685.9,-15,-18.306665240649,"S","NNE"
5651,52,1189.2,-13,-18.30366299065,"S","SE"
5193,89,1250.4,-14,-18.300677647648,"S","NE"
5382,93,2697.8,-13,-18.296816530468,"S","NNE"
5498,52,1136.2,-7,-18.278653760822,"C","ENE"
5391,93,2546.9,-11,-18.274438261838,"S","NE"
6026,60,4584.1,-10,-18.271527686496,"S","ENE"
2333,24,1399.6,-18,-18.264973972273,"DD","N"
5617,52,1462.4,-16,-18.261265359155,"S","ESE"
2223,23,2215.2,-10,-18.260012691204,"C","NNW"
6005,63,3047.6,-12,-18.256750783436,"S","E"
3863,62,2609.8,-13,-18.248560070637,"S","ENE"
4196,77,156.6,-7,-18.245252612088,"D","SSW"
3774,61,1499.6,-6,-18.244665293305,"C","SSW"
2074,16,6932.3,-11,-18.240720016564,"S","ENE"
2078,16,5609.6,-9,-18.228063547598,"S","ENE"
5971,63,3295.1,-13,-18.225047693556,"S","E"
6424,14,3906.1,-8,-18.220945477039,"C","S"
4247,34,4096.7,-14,-18.214803939048,"S","N"
6096,60,755.9,-15,-18.205948631716,"D","E"
6301,96,1291.6,-11,-18.20058973723,"S","WSW"
4037,77,4238.7,-12,-18.199477155941,"S","ENE"
4209,34,5277.0,-12,-18.197105833577,"S","ENE"
4700,67,2813.3,-17,-18.193990725871,"S","NW"
1455,46,1173.0,-3,-18.193439667443,"C","E"
6039,60,1761.0,-13,-18.191220983554,"S","ENE"
7067,76,466.5,-10,-18.168535063541,"S","ESE"
495,65,466.5,-10,-18.168535063541,"S","ESE"
165,12,6371.2,-10,-18.166482250211,"C","E"
6182,66,2585.3,-13,-18.15554026014,"S","N"
371,53,571.6,-15,-18.150166362851,"D","NNW"
447,65,1269.4,-10,-18.149143651924,"C","ENE"
5222,89,830.6,-12,-18.14727634332,"S","N"
3950,62,2119.4,-14,-18.144197122585,"D","E"
5882,60,1048.3,-9,-18.142735444389,"S","E"
6082,60,2535.3,-13,-18.139232180905,"D","ENE"
2396,38,3612.1,-8,-18.130088162996,"S","NW"
3678,42,2595.0,-12,-18.125606623462,"S","SW"
6829,18,1408.7,-8,-18.121188897002,"S","W"
7133,76,1408.7,-8,-18.121188897002,"S","W"
2421,43,3230.8,-14,-18.118080179084,"S","SE"
2023,16,4833.8,-9,-18.111672539501,"C","NNE"
2051,41,2043.6,-11,-18.107368834897,"D","NW"
4420,78,1284.7,-12,-18.10400635161,"S","N"
6123,66,2201.5,-12,-18.09833103344,"C","NNE"
4942,31,466.4,-14,-18.096572302148,"S","W"
367,53,1397.9,-14,-18.084996821281,"S","WSW"
4627,94,1362.4,-13,-18.075653487915,"D","ENE"
5177,89,1061.6,-8,-18.063016697477,"S","NE"
3851,62,3039.3,-12,-18.062873029368,"S","ENE"
5378,91,2148.9,-12,-18.041172366202,"S","ESE"
348,53,1861.7,-10,-18.035334758335,"S","SE"
2228,23,2496.5,-13,-18.027453524002,"C","NNW"
7050,76,1284.2,-14,-18.009763553324,"C","NW"
2712,73,1284.2,-14,-18.009763553324,"C","NW"
5277,37,1965.8,-11,-18.009594228828,"S","NNW"
5179,89,1321.0,-11,-18.00829245134,"S","ENE"
4471,78,2281.9,-13,-18.007235920831,"D","WNW"
357,53,3967.5,-11,-18.005528385242,"S","ESE"
5994,60,2432.9,-13,-17.9994218977,"S","ENE"
4708,67,2243.8,-15,-17.99780550632,"S","NW"
4098,55,1057.2,-18,-17.995914360251,"S","WNW"
3875,62,3061.2,-14,-17.984057289601,"S","ENE"
3633,13,3039.7,-10,-17.979927755933,"S","ENE"
3898,69,2648.7,-9,-17.978348220909,"S","W"
4212,34,5706.4,-11,-17.972368198076,"S","ENE"
4750,83,2848.1,-8,-17.96558601009,"C","NE"
5769,47,1044.5,-12,-17.963605099809,"D","NNE"
4792,86,2338.1,-5,-17.959097995142,"C","NNE"
5576,52,6431.2,-6,-17.954677618054,"S","E"
5453,91,322.7,-14,-17.953585943311,"D","E"
3865,62,3232.4,-10,-17.94858862504,"S","NE"
6078,60,3916.3,-11,-17.932829374822,"D","N"
5875,63,5975.9,-9,-17.929837708324,"C","E"
6098,60,2759.7,-14,-17.926608392823,"D","E"
6283,96,2746.2,-6,-17.903174340005,"C","NW"
2539,48,2557.8,-11,-17.893713469217,"D","NE"
6141,66,2357.2,-14,-17.881561743576,"S","NNE"
5451,91,1778.7,-8,-17.877472801357,"D","ESE"
5397,93,2577.1,-9,-17.872525860365,"S","NE"
6505,14,4045.0,-12,-17.866495748809,"S","SW"
5509,52,1359.9,-11,-17.850579829011,"C","NE"
6825,18,2243.2,-10,-17.848840123259,"S","ENE"
7129,76,2243.2,-10,-17.848840123259,"S","ENE"
282,44,1002.8,-14,-17.844745091685,"S","NE"
327,53,1371.1,-12,-17.827074039208,"S","N"
5314,58,9455.9,-3,-17.826966860457,"C","SW"
295,44,843.5,-17,-17.824873345736,"D","ENE"
5545,52,936.7,-10,-17.816840885707,"S","SE"
6073,60,646.6,-15,-17.807488133548,"D","NE"
4809,86,646.3,-8,-17.80334318257,"C","SE"
5101,40,264.3,-17,-17.798099367074,"D","ENE"
4067,34,4922.9,-11,-17.793563335544,"C","N"
5864,63,5620.1,-11,-17.789332712574,"C","SE"
4448,78,788.1,-16,-17.78466059948,"S","S"
5563,52,2125.0,-16,-17.777571045,"S","ENE"
4288,34,4269.8,-13,-17.773456400284,"S","N"
6431,14,2161.3,-11,-17.773227229171,"C","WNW"
5982,63,4170.3,-13,-17.771266925213,"S","ENE"
6498,14,2352.3,-13,-17.771120405656,"S","NE"
2522,48,1786.8,-9,-17.768848021186,"S","SE"
4390,88,1499.5,-10,-17.7488646635,"S","NNW"
5762,52,2235.1,-15,-17.74530480922,"D","ESE"
4731,83,1591.3,-12,-17.744056894108,"C","ENE"
5516,52,1058.2,-12,-17.736365225673,"C","E"
5646,52,3241.9,-14,-17.73213755077,"S","ENE"
1509,46,2068.0,-10,-17.724706614625,"S","NE"
6482,14,4242.5,-12,-17.716414318881,"S","NNE"
522,65,1461.6,-9,-17.713199675664,"S","NNE"
7091,76,1461.6,-9,-17.713199675664,"S","NNE"
4117,55,1251.0,-18,-17.711173326775,"S","ENE"
4913,31,965.2,-9,-17.698970174255,"C","NE"
6724,18,4848.7,-10,-17.686893837515,"C","NNW"
7028,76,4848.7,-10,-17.686893837515,"C","NNW"
2322,23,607.7,-10,-17.677960607212,"S","NE"
1725,36,2748.1,-10,-17.673153981791,"S","NNE"
4275,34,1616.9,-9,-17.670668313632,"S","NNW"
6178,66,1964.9,-12,-17.64639667802,"S","NNW"
6764,18,3437.8,-9,-17.643902637752,"S","NE"
7068,76,3437.8,-9,-17.643902637752,"S","NE"
280,44,1768.5,-11,-17.634482161623,"S","NE"
5895,60,825.4,-2,-17.607513393833,"S","E"
7033,76,1698.0,-2,-17.60392548798,"C","NE"
440,65,1698.0,-2,-17.60392548798,"C","NE"
4698,86,1784.1,-6,-17.591143719673,"C","NW"
4445,85,1601.7,-7,-17.589836208586,"C","NNE"
4447,78,4178.4,-11,-17.588258748051,"S","SSW"
4131,55,958.0,-18,-17.582737888609,"D","NE"
2487,45,661.4,-15,-17.577786348645,"C","NE"
6019,60,2132.9,-11,-17.575326881193,"S","ENE"
6127,66,1587.6,-13,-17.57445920078,"C","NNE"
4881,83,575.7,-11,-17.561277175789,"S","NNW"
4467,94,16022.4,-4,-17.558395761272,"C","NNW"
5375,93,1812.3,-12,-17.557361382448,"S","NNE"
4007,77,10738.1,-9,-17.54561595541,"S","ENE"
4725,86,2278.0,-7,-17.52379653642,"C","NNE"
7049,76,1467.2,-13,-17.513678546425,"C","NW"
2710,73,1467.2,-13,-17.513678546425,"C","NW"
5144,89,1010.1,-10,-17.512823840245,"S","SW"
2245,23,1221.5,-10,-17.507139482081,"C","WNW"
4741,86,4813.4,-6,-17.499297567116,"C","NNW"
4265,34,6006.2,-8,-17.498032939483,"S","NE"
5449,91,1285.6,-11,-17.497294682909,"D","E"
4927,83,1884.9,-12,-17.496245127874,"D","NNE"
3964,62,1780.2,-13,-17.492496619846,"D","ENE"
5764,52,511.1,-17,-17.487169181081,"D","NE"
4349,34,1935.0,-12,-17.486202640336,"D","N"
6425,14,2096.1,-11,-17.486192916871,"C","ENE"
2618,50,1866.8,-9,-17.479401539282,"C","WNW"
5981,60,2278.8,-12,-17.463469688565,"S","E"
6100,60,680.8,-14,-17.462668503804,"D","ENE"
4240,34,5064.8,-12,-17.457366734115,"S","N"
4994,31,2574.3,1,-17.451229549989,"S","N"
4464,78,2296.4,-12,-17.441084340944,"S","SSW"
5076,40,1146.5,-13,-17.437796386817,"D","N"
5647,52,2256.8,-13,-17.433261811618,"S","NE"
4237,34,5112.2,-12,-17.427722771116,"S","N"
4730,83,2532.9,-12,-17.419824860039,"C","NNE"
2475,45,2472.9,-10,-17.368872524306,"S","NW"
5783,52,514.8,-16,-17.365388480526,"D","NE"
4399,88,3074.8,-12,-17.364795484233,"S","WNW"
4888,86,821.0,-8,-17.32336008478,"S","NE"
5507,52,1589.5,-12,-17.315538756591,"C","E"
5266,37,2777.4,-6,-17.312914749014,"C","WSW"
5958,60,640.0,-13,-17.304257800974,"S","NNE"
2324,23,2728.4,-9,-17.303736613203,"S","N"
4784,83,1225.4,-9,-17.274887951881,"C","ENE"
5173,89,1300.6,-12,-17.272106925434,"S","NE"
365,53,11582.3,-7,-17.270119438014,"S","NW"
1967,41,1043.2,-14,-17.265460511809,"S","N"
2524,48,2173.1,-12,-17.260769850468,"S","NE"
225,44,2466.1,-8,-17.258287034793,"C","E"
7042,76,606.7,-13,-17.255824679418,"C","NW"
5923,63,532.1,-11,-17.250937112024,"C","E"
